"V-rep data recorded Tue 25 Oct 2016 12:21:03 PM PDT "
"% Right Stride Frequency   = 0"
"% Left Stride Frequency    = 0"
"% Phase (Fractional)   = 0"
"% velroach+telem Vrep sim"
"Motor Gains = [ 1.000,  1.000,  1.000,0,0,  1.000,  1.000,  1.000,0,0]"
"% Columns: "
"% time | LPos | RPos | LRef | RRef | LPWM | RPWM | GyroX | GyroY | GyroZ | AX | AY | AZ | LEMF | REMF | BAT "
 3349998,    20104,       53,    21664,     1639,    -0.0,    -0.0,    127,    109,    702,  -526,   -316,  -4290,   9.356,   9.268, 912
 3359998,    21074,      998,    22647,     2622,    -0.0,    -0.0,    -12,      8,    578,  -325,   -543,  -5095,   9.303,   9.062, 912
 3369998,    22050,     1995,    23630,     3605,    -0.0,    -0.0,   -407,     95,    382,    37,    130,  -3972,   9.355,   9.554, 912
 3379998,    23079,     2990,    24613,     4588,    -0.0,    -0.0,   -308,     80,    125,   572,    148,  -3492,   9.871,   9.537, 912
 3389998,    24082,     3957,    25596,     5571,    -0.0,    -0.0,   -472,    103,     57,  1210,     87,  -4164,   9.616,   9.278, 912
 3399998,    25043,     4953,    26579,     6554,    -0.0,    -0.0,   -703,    107,      4,  1208,   -153,  -3994,   9.211,   9.546, 912
 3409998,    25988,     5941,    27562,     7537,    -0.0,     0.0,   -867,    103,     87,   822,   -286,  -3627,   9.059,   9.470, 912
 3419998,    26975,     6920,    28545,     8520,    -0.0,     0.0,   -870,     64,     56,   468,   -434,  -3747,   9.458,   9.387, 912
 3429998,    27975,     7915,    29528,     9503,    -0.0,     0.0,   -943,    135,     -9,   -66,   -162,  -3820,   9.587,   9.535, 912
 3439998,    28923,     8865,    30511,    10486,    -0.0,     0.0,   -744,    114,    -38,  -295,    180,  -3994,   9.092,   9.114, 912
 3449998,    29931,     9825,    31494,    11469,    -0.0,     0.0,   -626,    160,   -156,  -350,    358,  -4160,   9.664,   9.201, 912
 3459998,    30894,    10819,    32477,    12452,    -0.0,     0.0,   -677,    157,   -335,  -291,    494,  -4006,   9.235,   9.530, 912
 3469998,    31900,    11833,   -32076,    13435,    -0.0,     0.0,   -193,    271,   -622,  -191,    582,  -4049,   9.645,   9.719, 912
 3479998,   -32652,    12774,   -31093,    14418,    -0.0,     0.0,   -299,    329,   -663,  -296,    772,  -3754,   9.435,   9.021, 912
 3489998,   -31670,    13768,   -30110,    15401,    -0.0,     0.0,     83,    362,   -907,  -155,    932,  -3870,   9.411,   9.534, 912
 3499998,   -30670,    14717,   -29127,    16384,    -0.0,    -0.0,    594,    205,  -1023,  -127,    628,  -4244,   9.590,   9.103, 912
 3509998,   -29673,    15692,   -28144,    17367,    -0.0,    -0.0,    887,    354,   -927,  -128,    529,  -4410,   9.559,   9.346, 912
 3519998,   -28707,    16750,   -27161,    18350,    -0.0,    -0.0,   1099,    301,   -781,   -51,    438,  -4595,   9.263,  10.142, 912
 3529998,   -27717,    17775,   -26178,    19333,    -0.0,    -0.0,   1175,    182,   -803,   -28,    349,  -3989,   9.490,   9.825, 912
 3539998,   -26736,    18746,   -25195,    20316,    -0.0,    -0.0,   1323,    130,   -842,   138,    293,  -3750,   9.402,   9.308, 912
 3549998,   -25740,    19878,   -24212,    21299,    -0.0,    -0.0,   1476,     42,   -742,   270,     60,  -3878,   9.554,  10.852, 912
 3559998,   -24769,    20877,   -23229,    22282,     0.0,     0.0,   1660,    -67,   -487,   387,    -10,  -3897,   9.308,   9.584, 912
 3569998,   -23809,    21924,   -22246,    23266,     0.0,     0.0,   1757,   -189,   -282,   502,   -340,  -3871,   9.198,  10.031, 912
 3579998,   -22824,    22919,   -21263,    24249,     0.0,     0.0,   1671,   -370,   -121,   418,   -619,  -3882,   9.451,   9.540, 912
 3589998,   -21823,    23862,   -20280,    25232,    -0.0,     0.0,    662,   -851,     74,    35,   -520,  -3772,   9.594,   9.042, 912
 3599998,   -20849,    24837,   -19297,    26215,    -0.0,    -0.0,   -570,  -1716,    200,  -458,   -555,  -4312,   9.338,   9.353, 912
 3609998,   -19873,    25796,   -18313,    27198,    -0.0,    -0.0,    940,    217,    334, -1246,  -1518,  -5400,   9.353,   9.187, 912
 3619998,   -18899,    26771,   -17330,    28181,    -0.0,    -0.0,    762,    265,    982, -1064,  -1347,  -4436,   9.345,   9.350, 912
 3629998,   -17890,    27723,   -16347,    29164,    -0.0,    -0.0,    382,    224,    918, -1155,    212,  -3964,   9.667,   9.132, 912
 3639998,   -16897,    28723,   -15364,    30147,    -0.0,    -0.0,    658,    235,   1248,  -773,    401,  -3744,   9.519,   9.590, 912
 3649997,   -15913,    29714,   -14381,    31130,     0.0,    -0.0,    291,    333,   1381,  -641,    257,  -3864,   9.435,   9.495, 912
 3659997,   -14947,    30708,   -13398,    32113,    -0.0,    -0.0,     97,    494,   1533,  -369,    167,  -4556,   9.268,   9.529, 912
 3669997,   -13963,    31690,   -12415,   -32440,    -0.0,    -0.0,     63,    253,   1785,  -300,   -886,  -3738,   9.434,   9.418, 912
 3679997,   -12914,    32690,   -11432,   -31457,    -0.0,    -0.0,    -99,    231,   1794,   -85,  -1507,  -3958,  10.057,   9.588, 912
 3689997,   -11919,   -31872,   -10449,   -30474,    -0.0,    -0.0,   -349,    899,   1649,   332,  -1183,  -4247,   9.536,   9.340, 912
 3699997,   -10975,   -30886,    -9466,   -29491,    -0.0,    -0.0,   -757,    -37,   1618,   708,   -629,  -3499,   9.049,   9.446, 912
 3709997,    -9998,   -29896,    -8483,   -28508,    -0.0,    -0.0,   -808,    583,    930,  1100,   -420,  -4626,   9.366,   9.498, 912
 3719997,    -9030,   -28900,    -7500,   -27525,    -0.0,     0.0,  -1113,    105,    740,  1148,   -267,  -3918,   9.280,   9.545, 912
 3729997,    -8042,   -27899,    -6517,   -26542,    -0.0,     0.0,  -1103,    157,    772,   912,   -504,  -3589,   9.480,   9.596, 912
 3739997,    -7066,   -26916,    -5534,   -25559,    -0.0,     0.0,  -1297,    276,    456,   524,   -780,  -3988,   9.356,   9.427, 912
 3749997,    -6073,   -25918,    -4551,   -24576,    -0.0,     0.0,  -1204,     80,    156,   188,   -108,  -4225,   9.517,   9.573, 912
 3759997,    -5116,   -24932,    -3568,   -23593,    -0.0,     0.0,  -1226,     81,    301,  -351,     28,  -3797,   9.173,   9.445, 912
 3769997,    -4117,   -23939,    -2585,   -22610,    -0.0,     0.0,  -1405,     76,    379,  -326,     45,  -3807,   9.584,   9.521, 912
 3779997,    -3117,   -22951,    -1602,   -21627,    -0.0,     0.0,  -1476,    108,    441,  -294,   -268,  -4148,   9.579,   9.479, 912
 3789997,    -2110,   -21962,     -619,   -20644,    -0.0,     0.0,  -1494,    144,    399,  -368,   -321,  -4148,   9.661,   9.476, 912
 3799997,    -1102,   -21033,      364,   -19661,    -0.0,    -0.0,  -1410,     82,    107,  -283,     12,  -4136,   9.667,   8.907, 912
 3809997,     -157,   -20029,     1347,   -18678,    -0.0,    -0.0,   -766,    150,   -510,  -271,    304,  -4210,   9.054,   9.633, 912
 3819997,      819,   -19029,     2330,   -17695,    -0.0,    -0.0,   -757,    221,  -1031,  -665,    569,  -4658,   9.356,   9.581, 912
 3829997,     1810,   -18059,     3313,   -16711,    -0.0,    -0.0,   -508,     88,  -1779,  -549,    492,  -4159,   9.507,   9.297, 912
 3839997,     2811,   -17156,     4296,   -15728,    -0.0,    -0.0,   -177,   -105,  -2582,  -824,    417,  -3982,   9.597,   8.657, 912
 3849997,     3791,   -16209,     5279,   -14745,     0.0,    -0.0,    -27,    -25,  -3075,  -693,    618,  -4251,   9.394,   9.086, 912
 3859997,     4737,   -15226,     6263,   -13762,     0.0,    -0.0,    226,     88,  -3006,    41,    554,  -4215,   9.072,   9.423, 912
 3869997,     5740,   -14309,     7246,   -12779,     0.0,    -0.0,    385,     17,  -2546,   403,    373,  -3781,   9.614,   8.790, 912
 3879997,     6746,   -13355,     8229,   -11796,     0.0,    -0.0,    437,   -122,  -2010,   414,    304,  -3686,   9.649,   9.149, 912
 3889997,     7719,   -12456,     9212,   -10813,     0.0,    -0.0,    674,   -235,  -1483,   510,    295,  -4218,   9.322,   8.621, 912
 3899997,     8708,   -11451,    10195,    -9830,     0.0,    -0.0,    863,   -550,   -896,   620,    485,  -4772,   9.480,   9.633, 912
 3909997,     9712,   -10496,    11178,    -8847,     0.0,    -0.0,    618,  -1113,   -420,   461,    296,  -4575,   9.627,   9.155, 912
 3919997,    10696,    -9509,    12161,    -7864,     0.0,    -0.0,    930,  -1532,   -203,   267,      0,  -4092,   9.441,   9.460, 912
 3929997,    11672,    -8536,    13144,    -6881,    -0.0,    -0.0,    982,  -1930,   -169,   280,    -83,  -4268,   9.355,   9.329, 912
 3939997,    12662,    -7626,    14127,    -5898,    -0.0,    -0.0,    471,  -1430,    -65,   412,    266,  -4183,   9.489,   8.724, 912
 3949997,    13644,    -6540,    15110,    -4915,    -0.0,     0.0,     47,    572,   1210,    59,    356,  -4010,   9.418,  10.415, 912
 3959997,    14638,    -5528,    16093,    -3932,    -0.0,     0.0,    437,    628,   1673, -1072,   -340,  -4294,   9.526,   9.701, 912
 3969997,    15613,    -4541,    17076,    -2949,    -0.0,    -0.0,    314,    702,   1148, -1600,   -628,  -3586,   9.345,   9.463, 912
 3979997,    16549,    -3553,    18059,    -1966,    -0.0,    -0.0,    837,    835,    742,  -901,   -289,  -3495,   8.977,   9.473, 912
 3989997,    17541,    -2549,    19042,     -983,    -0.0,    -0.0,    729,    778,    729,  -296,    261,  -4105,   9.513,   9.627, 912
 3999997,    18524,    -1616,    20025,        0,    -0.0,    -0.0,    823,    875,    800,  -410,    396,  -4202,   9.425,   8.943, 912
 4009997,    19485,     -631,    21008,      983,    -0.0,    -0.0,    -24,     41,    905,  -465,   -253,  -4244,   9.212,   9.447, 912
 4019998,    20457,      362,    21991,     1966,    -0.0,    -0.0,    -17,    129,    614,  -423,   -641,  -4837,   9.321,   9.513, 912
 4029998,    21437,     1329,    22974,     2949,    -0.0,    -0.0,    -47,     49,    634,  -276,   -347,  -4715,   9.394,   9.272, 912
 4039998,    22416,     2318,    23957,     3932,    -0.0,    -0.0,   -513,     95,    242,   168,     22,  -3739,   9.381,   9.482, 912
 4049998,    23359,     3291,    24940,     4915,    -0.0,    -0.0,   -469,    102,    130,   632,    218,  -3647,   9.046,   9.335, 912
 4059999,    24362,     4289,    25923,     5899,    -0.0,    -0.0,   -379,     50,     74,  1140,     85,  -4082,   9.617,   9.564, 912
 4069999,    25324,     5273,    26906,     6882,    -0.0,     0.0,   -748,    139,     44,  1141,   -112,  -4003,   9.216,   9.439, 912
 4079999,    26294,     6269,    27890,     7865,    -0.0,     0.0,   -741,     61,     14,   822,   -204,  -3690,   9.308,   9.548, 912
 4089999,    27280,     7295,    28873,     8848,    -0.0,     0.0,   -978,    121,     13,   382,   -404,  -3783,   9.444,   9.838, 912
 4099999,    28273,     8267,    29856,     9831,    -0.0,     0.0,   -911,    104,     18,   -60,   -163,  -3710,   9.523,   9.317, 912
 4110000,    29267,     9271,    30839,    10814,    -0.0,     0.0,   -740,    163,   -114,  -252,    125,  -4039,   9.531,   9.622, 912
 4120000,    30258,    10259,    31822,    11797,    -0.0,     0.0,   -672,    184,   -186,  -292,    368,  -4193,   9.503,   9.478, 912
 4130000,    31246,    11191,   -32731,    12780,    -0.0,     0.0,   -495,    238,   -431,  -272,    597,  -3948,   9.468,   8.938, 912
 4140000,    32211,    12136,   -31748,    13763,    -0.0,     0.0,   -350,    227,   -583,  -260,    774,  -3959,   9.259,   9.054, 912
 4150001,   -32330,    13185,   -30765,    14746,    -0.0,     0.0,     63,    259,   -734,  -107,    730,  -4078,   9.536,  10.059, 912
 4160001,   -31338,    14200,   -29782,    15729,    -0.0,     0.0,     31,    330,   -838,  -163,    654,  -3933,   9.514,   9.733, 912
 4170001,   -30339,    15116,   -28799,    16712,    -0.0,    -0.0,    788,    184,  -1062,  -149,    888,  -3888,   9.575,   8.785, 912
 4180001,   -29382,    16116,   -27816,    17695,    -0.0,    -0.0,   1020,    360,   -926,  -212,    445,  -4547,   9.178,   9.579, 912
 4190002,   -28377,    17128,   -26833,    18678,    -0.0,    -0.0,   1122,    247,   -747,  -118,    449,  -4675,   9.632,   9.708, 912
 4200002,   -27398,    18169,   -25850,    19661,    -0.0,    -0.0,   1130,    177,   -769,  -137,    533,  -3799,   9.387,   9.974, 912
 4210002,   -26411,    19179,   -24867,    20644,    -0.0,    -0.0,   1393,    148,   -942,   229,     -1,  -3954,   9.460,   9.684, 912
 4220002,   -25433,    20157,   -23884,    21628,    -0.0,     0.0,   1498,    -16,   -771,   200,    -27,  -3762,   9.380,   9.381, 912
 4230002,   -24452,    21142,   -22901,    22611,     0.0,     0.0,   1694,   -103,   -458,   380,    -33,  -3677,   9.404,   9.440, 912
 4240003,   -23462,    22178,   -21917,    23594,     0.0,     0.0,   1745,   -194,   -204,   520,   -468,  -4075,   9.485,   9.937, 912
 4250003,   -22484,    23218,   -20934,    24577,    -0.0,     0.0,   1699,   -332,    -19,   367,   -631,  -3923,   9.378,   9.971, 912
 4260003,   -21490,    24186,   -19951,    25560,    -0.0,    -0.0,     73,  -1188,    241,    37,   -544,  -3793,   9.533,   9.282, 912
 4270003,   -20506,    25157,   -18968,    26543,    -0.0,    -0.0,    -68,  -1163,    147,  -750,   -680,  -4815,   9.433,   9.304, 912
 4280004,   -19518,    26150,   -17985,    27526,    -0.0,    -0.0,    808,     95,    597, -1081,  -1761,  -5042,   9.469,   9.521, 912
 4290004,   -18507,    27114,   -17002,    28509,    -0.0,    -0.0,    743,    322,    913, -1073,   -827,  -4085,   9.694,   9.249, 912
 4300004,   -17532,    28083,   -16019,    29492,    -0.0,    -0.0,    497,    218,    911, -1238,    290,  -4128,   9.347,   9.288, 912
 4310004,   -16535,    29057,   -15036,    30475,    -0.0,    -0.0,    470,    364,   1164,  -853,    509,  -3844,   9.566,   9.333, 912
 4320004,   -15539,    30049,   -14053,    31458,    -0.0,    -0.0,    134,    455,   1361,  -583,    371,  -3810,   9.549,   9.518, 912
 4330005,   -14561,    31035,   -13070,    32441,    -0.0,    -0.0,    324,    116,   1677,  -357,   -387,  -4162,   9.373,   9.448, 912
 4340005,   -13580,    32027,   -12087,   -32112,    -0.0,    -0.0,      0,    466,   1782,  -394,  -1412,  -4269,   9.403,   9.511, 912
 4350005,   -12619,   -32525,   -11104,   -31129,    -0.0,    -0.0,   -600,    519,   1738,    56,  -1242,  -3827,   9.214,   9.435, 912
 4360005,   -11645,   -31543,   -10121,   -30146,    -0.0,    -0.0,   -405,    180,   1702,   653,   -763,  -3822,   9.342,   9.411, 912
 4370006,   -10692,   -30553,    -9138,   -29163,    -0.0,    -0.0,   -517,    493,   1495,   909,   -806,  -4335,   9.132,   9.495, 912
 4380006,    -9702,   -29577,    -8155,   -28179,    -0.0,    -0.0,  -1133,    349,   1168,  1046,   -611,  -3932,   9.500,   9.359, 912
 4390006,    -8721,   -28572,    -7172,   -27196,    -0.0,    -0.0,  -1063,    113,    754,  1124,   -331,  -3877,   9.399,   9.634, 912
 4400006,    -7734,   -27585,    -6188,   -26213,    -0.0,    -0.0,  -1075,    332,    142,   834,   -313,  -4103,   9.465,   9.461, 912
 4410007,    -6755,   -26596,    -5205,   -25230,    -0.0,     0.0,   -979,    202,   -125,   654,    175,  -4052,   9.386,   9.482, 912
 4420007,    -5761,   -25609,    -4222,   -24247,    -0.0,     0.0,  -1220,    184,    215,   143,   -301,  -3658,   9.526,   9.466, 912
 4430007,    -4744,   -24604,    -3239,   -23264,    -0.0,     0.0,  -1355,    140,    413,    35,   -560,  -3789,   9.759,   9.629, 912
 4440007,    -3732,   -23601,    -2256,   -22281,    -0.0,     0.0,  -1712,      2,    470,  -405,   -472,  -4004,   9.693,   9.622, 912
 4450007,    -2799,   -22604,    -1273,   -21298,    -0.0,     0.0,  -1571,    -50,    554,  -629,   -189,  -4187,   8.952,   9.557, 912
 4460008,    -1812,   -21622,     -290,   -20315,    -0.0,     0.0,  -1555,     52,    508,  -464,     53,  -4319,   9.462,   9.415, 912
 4470008,     -827,   -20626,      693,   -19332,    -0.0,    -0.0,  -1057,     82,     69,  -460,    113,  -3991,   9.442,   9.548, 912
 4480008,      177,   -19579,     1676,   -18349,    -0.0,    -0.0,   -856,    218,   -531,  -515,    432,  -4437,   9.630,  10.036, 912
 4490008,     1157,   -18784,     2659,   -17366,    -0.0,    -0.0,   -808,    207,  -1099,  -589,    529,  -4599,   9.395,   7.625, 912
 4500009,     2172,   -17783,     3642,   -16383,    -0.0,    -0.0,   -266,     44,  -2054,  -575,    525,  -4007,   9.723,   9.594, 912
 4510009,     3134,   -16809,     4625,   -15400,    -0.0,    -0.0,   -153,     94,  -2896,  -849,    502,  -4100,   9.229,   9.338, 912
 4520009,     4129,   -15873,     5608,   -14417,     0.0,    -0.0,    123,    221,  -3173,  -274,    773,  -4273,   9.535,   8.976, 912
 4530009,     5128,   -15034,     6591,   -13434,     0.0,    -0.0,    178,    198,  -2924,   183,    417,  -3765,   9.580,   8.048, 912
 4540010,     6081,   -14068,     7574,   -12450,     0.0,    -0.0,    390,    215,  -2481,   355,    349,  -3493,   9.141,   9.254, 912
 4550010,     7072,   -13095,     8557,   -11467,     0.0,    -0.0,    697,     99,  -1855,   593,    378,  -4162,   9.494,   9.328, 912
 4560010,     8063,   -12079,     9541,   -10484,     0.0,    -0.0,    683,   -223,  -1168,   607,    408,  -4578,   9.506,   9.750, 912
 4570010,     9041,   -11109,    10524,    -9501,     0.0,    -0.0,    701,   -711,   -634,   460,    328,  -4569,   9.378,   9.296, 912
 4580010,     9991,   -10161,    11507,    -8518,     0.0,    -0.0,    693,  -1167,   -330,   328,    109,  -4496,   9.109,   9.091, 912
 4590011,    10969,    -9150,    12490,    -7535,     0.0,    -0.0,    844,  -1569,   -171,   359,    -34,  -4382,   9.377,   9.688, 912
 4600011,    11954,    -8185,    13473,    -6552,     0.0,    -0.0,   1065,  -1949,    -86,   418,     65,  -4289,   9.441,   9.256, 912
 4610011,    12959,    -7201,    14456,    -5569,    -0.0,    -0.0,    767,  -1878,   -102,   304,    271,  -3987,   9.633,   9.429, 912
 4620011,    13956,    -6203,    15439,    -4586,    -0.0,     0.0,    -16,    657,    713,   147,    361,  -3792,   9.559,   9.570, 912
 4630012,    14949,    -5190,    16422,    -3603,    -0.0,     0.0,    549,    705,   1602,  -746,   -258,  -4217,   9.519,   9.711, 912
 4640012,    15921,    -4199,    17405,    -2620,    -0.0,    -0.0,    357,    719,   1257, -1418,   -474,  -3702,   9.321,   9.506, 912
 4650012,    16857,    -3227,    18388,    -1637,    -0.0,    -0.0,    547,    774,    909, -1161,   -536,  -3471,   8.972,   9.320, 912
 4660012,    17870,    -2238,    19371,     -654,    -0.0,    -0.0,    777,    681,    817,  -504,     13,  -4230,   9.715,   9.479, 912
 4670012,    18850,    -1274,    20354,      329,    -0.0,    -0.0,    657,    713,    870,  -343,    270,  -4505,   9.395,   9.246, 912
 4680013,    19808,     -298,    21337,     1312,    -0.0,    -0.0,    -79,    -14,    803,  -368,    -50,  -4159,   9.186,   9.352, 912
 4690013,    20781,      693,    22320,     2296,    -0.0,    -0.0,     99,    101,    602,  -497,   -518,  -4797,   9.324,   9.501, 912
 4700013,    21790,     1643,    23303,     3279,    -0.0,    -0.0,   -298,    109,    505,  -193,   -261,  -4579,   9.671,   9.106, 912
 4710013,    22739,     2636,    24286,     4262,    -0.0,    -0.0,   -510,     62,    140,   269,     38,  -3474,   9.104,   9.521, 912
 4720014,    23728,     3629,    25270,     5245,    -0.0,    -0.0,   -323,     68,     34,   921,    338,  -3732,   9.484,   9.525, 912
 4730014,    24669,     4612,    26253,     6228,    -0.0,    -0.0,   -496,     79,     64,  1431,     73,  -4342,   9.018,   9.424, 912
 4740014,    25675,     5610,    27236,     7211,    -0.0,     0.0,   -890,    127,     -7,  1069,   -377,  -3767,   9.646,   9.565, 912
 4750014,    26685,     6596,    28219,     8194,    -0.0,     0.0,   -931,     79,     39,   570,   -504,  -3515,   9.686,   9.457, 912
 4760015,    27649,     7602,    29202,     9177,    -0.0,     0.0,   -966,    148,     17,    99,   -290,  -3761,   9.235,   9.643, 912
 4770015,    28628,     8558,    30185,    10160,    -0.0,     0.0,   -813,    120,    -69,  -194,     66,  -4062,   9.388,   9.165, 912
 4780015,    29644,     9510,    31168,    11143,    -0.0,     0.0,   -592,    118,    -98,  -376,    394,  -4057,   9.740,   9.128, 912
 4790015,    30609,    10548,    32151,    12126,    -0.0,     0.0,   -610,    224,   -270,  -299,    438,  -4132,   9.251,   9.950, 912
 4800015,    31593,    11503,   -32402,    13109,    -0.0,     0.0,   -468,     83,   -393,  -308,    531,  -3979,   9.435,   9.153, 912
 4810016,    32611,    12456,   -31419,    14092,    -0.0,     0.0,   -252,    329,   -607,  -159,    580,  -4087,   9.759,   9.142, 912
 4820016,   -31961,    13471,   -30436,    15075,    -0.0,     0.0,    -18,    335,   -775,  -135,    813,  -3810,   9.245,   9.734, 912
 4830016,   -30982,    14453,   -29453,    16058,    -0.0,    -0.0,    194,    236,   -819,  -147,    787,  -3854,   9.386,   9.409, 912
 4840016,   -30015,    15446,   -28470,    17041,    -0.0,    -0.0,    890,    227,  -1012,    62,    520,  -4218,   9.270,   9.526, 912
 4850017,   -29060,    16429,   -27487,    18024,    -0.0,    -0.0,   1087,    303,   -959,  -118,    520,  -4652,   9.161,   9.419, 912
 4860017,   -28059,    17402,   -26504,    19008,    -0.0,    -0.0,   1208,    220,   -935,  -230,    760,  -4258,   9.591,   9.332, 912
 4870017,   -27084,    18367,   -25520,    19991,    -0.0,    -0.0,   1343,    185,  -1044,   -81,    627,  -3805,   9.351,   9.247, 912
 4880017,   -26112,    19562,   -24537,    20974,    -0.0,    -0.0,   1375,     42,   -995,   152,    160,  -3878,   9.319,  11.460, 912
 4890018,   -25114,    20634,   -23554,    21957,     0.0,     0.0,   1554,    -58,   -755,   259,   -114,  -3771,   9.568,  10.279, 912
 4900018,   -24127,    21641,   -22571,    22940,     0.0,     0.0,   1694,   -138,   -374,   385,   -414,  -3802,   9.464,   9.651, 912
 4910018,   -23124,    22587,   -21588,    23923,     0.0,     0.0,   1759,   -223,    -96,   509,   -796,  -4046,   9.609,   9.076, 912
 4920018,   -22125,    23577,   -20605,    24906,    -0.0,     0.0,   1197,   -417,    150,   221,   -770,  -4046,   9.582,   9.486, 912
 4930018,   -21142,    24534,   -19622,    25889,    -0.0,    -0.0,   -440,  -1596,    398,  -174,   -537,  -3943,   9.422,   9.175, 912
 4940019,   -20178,    25491,   -18639,    26872,    -0.0,    -0.0,    736,   -188,    135, -1112,   -919,  -5205,   9.248,   9.176, 912
 4950019,   -19172,    26458,   -17656,    27855,    -0.0,    -0.0,    707,     95,    912,  -849,  -1702,  -4568,   9.645,   9.274, 912
 4960019,   -18199,    27422,   -16673,    28838,    -0.0,    -0.0,    552,    123,    793, -1340,   -234,  -3942,   9.326,   9.238, 912
 4970019,   -17237,    28404,   -15690,    29821,    -0.0,    -0.0,    531,    260,    946,  -992,    453,  -4269,   9.219,   9.419, 912
 4980020,   -16259,    29393,   -14707,    30804,    -0.0,    -0.0,    277,    502,   1256,  -671,    515,  -3548,   9.377,   9.477, 912
 4990020,   -15254,    30377,   -13724,    31787,    -0.0,    -0.0,    316,    138,   1523,  -461,    263,  -3944,   9.639,   9.435, 912
 5000020,   -14247,    31368,   -12741,   -32766,    -0.0,    -0.0,    155,    308,   1719,  -344,   -787,  -4603,   9.654,   9.500, 912
 5010020,   -13275,    32350,   -11758,   -31783,    -0.0,    -0.0,   -376,    631,   1760,  -188,  -1444,  -3940,   9.318,   9.415, 912
 5020021,   -12272,   -32190,   -10775,   -30799,    -0.0,    -0.0,   -209,    178,   1709,   296,  -1155,  -3456,   9.615,   9.550, 912
 5030021,   -11231,   -31217,    -9791,   -29816,    -0.0,    -0.0,   -164,    624,   1604,   622,   -839,  -4215,   9.980,   9.332, 912
 5040021,   -10286,   -30221,    -8808,   -28833,    -0.0,    -0.0,  -1279,    190,   1304,   995,   -753,  -4352,   9.068,   9.551, 912
 5050021,    -9342,   -29244,    -7825,   -27850,    -0.0,    -0.0,   -900,    236,    528,  1308,   -130,  -4252,   9.045,   9.367, 912
 5060021,    -8356,   -28241,    -6842,   -26867,    -0.0,    -0.0,   -862,    174,    221,   900,    -26,  -3527,   9.457,   9.611, 912
 5070022,    -7423,   -27245,    -5859,   -25884,    -0.0,     0.0,  -1242,    173,    298,   646,    -96,  -3580,   8.946,   9.546, 912
 5080022,    -6406,   -26258,    -4876,   -24901,    -0.0,     0.0,  -1356,    152,    473,   433,   -713,  -4306,   9.743,   9.469, 912
 5090022,    -5410,   -25261,    -3893,   -23918,    -0.0,     0.0,  -1353,     89,    583,   -88,   -771,  -3925,   9.552,   9.551, 912
 5100022,    -4413,   -24253,    -2910,   -22935,    -0.0,     0.0,  -1414,     94,    634,  -575,   -194,  -3653,   9.558,   9.666, 912
 5110023,    -3427,   -23254,    -1927,   -21952,    -0.0,     0.0,  -1475,    167,    601,  -383,     14,  -4271,   9.459,   9.578, 912
 5120023,    -2479,   -22260,     -944,   -20969,    -0.0,     0.0,  -1518,    136,    392,  -466,   -159,  -4258,   9.083,   9.535, 912
 5130023,    -1480,   -21283,       39,   -19986,    -0.0,     0.0,  -1387,    149,    170,  -329,     62,  -4227,   9.575,   9.362, 912
 5140023,     -448,   -20345,     1022,   -19003,    -0.0,    -0.0,   -957,    122,   -203,  -129,    189,  -4042,   9.903,   8.996, 912
 5150023,      528,   -19396,     2005,   -18020,    -0.0,    -0.0,   -777,    154,   -810,  -441,    453,  -4147,   9.350,   9.092, 912
 5160024,     1481,   -18424,     2988,   -17037,    -0.0,    -0.0,   -551,    373,  -1487,  -563,    515,  -4583,   9.139,   9.324, 912
 5170024,     2466,   -17456,     3971,   -16054,    -0.0,    -0.0,   -249,     74,  -2272,  -486,    614,  -4329,   9.448,   9.278, 912
 5180024,     3452,   -16448,     4954,   -15070,    -0.0,    -0.0,   -146,    -86,  -2925,  -943,    428,  -3770,   9.447,   9.667, 912
 5190024,     4425,   -15595,     5938,   -14087,     0.0,    -0.0,     72,     74,  -3120,  -408,    458,  -4052,   9.327,   8.177, 912
 5200025,     5403,   -14660,     6921,   -13104,     0.0,    -0.0,    430,    104,  -2802,   334,    520,  -4156,   9.381,   8.965, 912
 5210025,     6430,   -13716,     7904,   -12121,     0.0,    -0.0,    300,    -71,  -2311,   450,    350,  -3904,   9.848,   9.052, 912
 5220025,     7408,   -12781,     8887,   -11138,     0.0,    -0.0,    709,   -185,  -1747,   434,    332,  -3978,   9.375,   8.964, 912
 5230025,     8392,   -11829,     9870,   -10155,     0.0,    -0.0,    738,   -419,  -1218,   516,    433,  -4609,   9.429,   9.126, 912
 5240026,     9354,   -10870,    10853,    -9172,     0.0,    -0.0,    718,   -833,   -678,   609,    314,  -4519,   9.223,   9.198, 912
 5250026,    10344,    -9849,    11836,    -8189,     0.0,    -0.0,    751,  -1264,   -323,   437,    -47,  -4223,   9.498,   9.784, 912
 5260026,    11344,    -8840,    12819,    -7206,     0.0,    -0.0,   1054,  -1655,   -170,   370,     30,  -4201,   9.588,   9.673, 912
 5270026,    12307,    -7930,    13802,    -6223,    -0.0,    -0.0,   1229,  -2066,    -51,   364,    231,  -4363,   9.227,   8.727, 912
 5280026,    13265,    -6858,    14785,    -5240,    -0.0,    -0.0,   -194,   -310,    313,   299,    366,  -4109,   9.187,  10.278, 912
 5290027,    14273,    -5876,    15768,    -4257,    -0.0,     0.0,    577,    616,   1598,  -303,    -36,  -3898,   9.667,   9.415, 912
